airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-708,Kolkata,Night,one,Early_Morning,destination_city,Economy,11.5,39,6067
Fistara,UK-879,Kolkata,Evening,one,Night,Mlmbai,Economy,5.33,6,9945
Vistara,UK-834,Chennai,Business,one,Morning,Mumbai,Economy,18.42,14,11247
Indigo,6E-6463,Hyderabad,-12,one,Morning,Chavnsi,Ecotomy,-7347040,10,9776
Indigo,6E-6187,Kolkata,Afternoon,one,Night,Kolkata,Economy,Evening,45,3457
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Delhi,Economy,8.08,8,19636
Vistara,UK-834,source_city,-19,zero,5255119,Delhi,Business,-7,48,zero
GO_FIRST,G8-424,Hyderabad,Early_Morning,one,-811141,Mumbai,Economy,12.58,32,4165
Vistara,UK-820,Bangalore,-7414174,one,219571,Bangalore,N/A,7847352,18,6476
Vistara,UK-774,jolkata,38,one,Evening,Bangalore,Business,21.17,21,52287
Vistara,UK-963,Delhi,11,one,Morning,Kolkaea,Business,one,2,72697
Vistara,UK-995,Delhi,243,one,Vistara,Hydefabad,Business,21.5,14,51697
AirAsia,I5-547,Kolkata,Evening,one,5512773,Bangalore,Economy,16.42,15,5315
Vistara,UK-637,Delhi,-9726056,one,Night,Mumbai,NULL,4.42,18,unknown
Air_India,AI-501,Delhi,-6280365,one,Evening,Hyderabad,Economy,6.0,21,6620
GO_FIRST,G8-327,Mumbai,Early_Morning,one,"""""",destination_city,Economy,-8245993,31,6226
Indigo,6E-5013,Mumbai,Early_Morning,one,N/A,Kokkata,Economy,5.83,25,5843
Vistara,UK-720,Mumbai,Early_Morning,one,unknown,Chennai,Economy,15.58,10,Evening
Iidigo,6E-6111,Chennai,Morning,zero,Morning,Mumnai,Mumbai,1.92,41,N/A
SpiceGet,SG-8264,Kolkata,287,one,Morning,Mumbai,Economy,10.75,30,Economy
Vistara,UK-988,Bangalore,Night,one,Evening,Kolkata,Economy,246,37,
Vistara,UK-846,Delhi,,one,-1773491,Delhi,Econmmy,5.58,21,4111
Air_India,AI-765,Kolkata,Afternoon,one,Afternoon,Dclhi,Economy,Vistara,35,4919
Indigo,6E-5308,Mumbai,Afternoon,zero,Evening,Chebnai,"""""",203,25,3000
Indigo,6E-2248,Hyderabad,Afternoon,one,-74,Bangalore,Economy,Delhi,42,?
Air_India,AI-888,iumbai,N/A,one,Morning,Bangalore,UK-995,13.92,8,62549
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,61933,-37,23,2410
Air_India,AI-808,source_city,Night,one,Night,Hyderabad,Business,23.58,5,Kolkata
Air_India,AI-867,Mumbdi,-38,one,Evening,Mumbai,Business,21.5,42,49613
Vistara,UK-877,Mumbai,285,one,Night,Delhi,Economy,12.08,27,5232
Vistwra,UK-977,Delhi,Evening,one,Evening,Hyderabad,Economy,-4984761,36,7221
Vistara,UK-876,Kolkata,Night,one,216,Chennai,Econoky,25.5,18,6287
Vistara,UK-898,Hyderabad,Early_Morning,one,,Delhi,Economy,12.83,43,NULL
Indigo,6E-605,Kolkata,252,one,Night,Kolkata,Economj,7.33,41,1105
GO_FIRST,G8-322,Mumbai,Night,one,unknown,Kolkata,unknown,11.42,20,5102
Ibdigo,6E-5399,Bangalore,Afternoon,zero,Afternoon,Mumbai,Economy,1.75,45,2309
Air_India,AI-678,Chennai,Morning,one,Evening,Bangalore,Econooy,9.5,26,4230
Vistara,UK-866,source_city,284,one,?,destination_city,Business,47,23,44280
Vistara,UK-874,Chennai,Morning,one,AI-9505,Kplkata,Economy,211,37,7767
Vistara,UK-657,Bangalore,Morning,one,Evening,Kolkata,Business,Night,46,""""""
Indigo,6E-6339,Kolkata,Early_Morning,zero,284,Kolkaba,Economy,Hyderabad,40,2815
Vistara,UK-994,Mumbai,Morning,one,zero,Hyderabad,Delhi,9.5,37,58125
Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Mumbai,Business,6E-6597,8,34460
Indigo,6E-7223,Mumbai,-48,one,Night,Mumbai,Economy,8.67,4,5178
Vistara,UK-993,Dephi,UK-738,one,Night,Bangalore,N/A,8.08,9,10785
Air_India,AI-809,Mumbai,Morning,one,unknown,Chennai,Ecmnomy,-5015716,23,Indigo
Vistara,UK-737,Delhi,2118945,zero,Evening,Kolkata,2.0,?,33,?
SpiceJet,SG-406,Kolkata,Night,one,45,Chennai,Economy,11.42,28,5152
Vistara,UK-940,Mumbai,801605,one,Morning,Bangqlore,Economy,-1851682,30,one
Viftcrd,UK-810,Bangalore,Early_Morning,one,9845217,Mumbai,Businesv,13.08,35,69244
Vistara,UK-954,Chennai,Early_Morning,one,unknown,Komkata,Economy,-9350526,48,5949
Air_India,AI-840,Hyderabad,-5,one,Afternoon,Delhi,Economy,16.0,8,7774
Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,30,4691
Vistara,UK-941,Chennai,-287373,one,Morning,Chennai,Business,16.08,23,53512
Vistara,UK-854,Bangalore,Evening,zero,NULL,Mumbai,Business,1.83,19,20760
GO_FIRST,G8-227,Mumbai,207,one,Evening,Mumbai,Economy,Hyderabad,23,Kolkata
Air_India,AI-774,Mumbai,unknown,one,Evening,Mumbai,?,22.75,14,51117
Vistara,UK-902,Mumbai,4422227,one,Morning,Kollata,Business,17.83,22,63725
Air_India,AI-809,Bangalore,destination_city,one,,Kolkata,Business,23.0,3,37
GO_FIGST,G8-506,Bangalore,"""""",two_or_more,Late_Night,Delhi,Chennai,8.83,17,Kolkata
GO_FIRST,G8-704,Kolkata,Evening,one,Night,Bangalore,Economy,6.98,41,6714
Air_India,AI-430,Chennai,G8-792,two_or_more,Vistara,Hyderabad,Economy,13.67,6,265
GO_FIRST,G8-336,Hyderabad,-79,one,Night,Mumbai,Economy,8.0,39,4896
Indigo,6E-2083,Delhi,43,one,Morning,Hyderabad,Economy,5.5,22,5955
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Mumbai,unknown,289,23,Vistara
Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,UK-899,10.83,39,4413
Air_India,AI-887,Delhi,55377,one,Night,Kolkata,Economy,16.67,3,11.83
Vistara,UK-876,Hyderabad,Night,one,Bangalore,Delhi,Economy,22.17,15,7309
GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Chennai,Economy,one,41,Economy
Air_India,AI-430,Chennal,Morning,one,Morning,Mumbai,Business,23.17,4,49553
Vistara,UK-860,Hyderabad,I5-972,one,?,Bangalore,Business,213,16,51819
Vistara,UK-893,Bajgalore,Evening,two_or_more,,lolkata,Economy,"""""",20,10225
Vostara,UK-930,Mumbai,?,one,Evening,Bangalore,Business,11.33,21,NULL
Air_India,AI-676,Kolkata,Morning,one,Morning,Bangalore,?,25.5,24,6512
sir_India,AI-402,Kolkata,Business,one,Evening,Hyderabad,Economy,8.92,35,5565
Vistara,UK-836,Chennai,unknown,one,"""""",Bangalore,N/A,7.33,33,5937
Air_India,AI-770,Kolkata,-86,one,6738952,Mumbai,-6594092,19.33,48,7125
Vistara,UK-807,Delhi,N/A,one,Morning,Bangalore,Economy,11.58,10,N/A
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,25,""""""
Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Economt,13.5,27,Indigo
Vistara,UK-653,Mumbai,Early_Morning,one,AI-560,Mumbai,Business,14.08,38,73581
Vistara,UK-812,Mumbai,Morning,one,Night,Mumbai,one,N/A,30,54684
Vistara,UK-897,Bangalore,Early_Morning,one,Morning,jumbai,null,26.08,37,4792
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,9.33,6,""""""
Indigo,6E-375,Mumbai,Early_Morning,one,-1607479,Bangallre,Economy,278,47,4944
Vistata,UK-851,Chennai,Early_Morning,one,G8-227,Delhi,Vistara,5.67,47,SpiceJet
Vistzrx,UK-954,Mumyai,-84,one,unknown,Bangalore,Business,11.0,12,54608
Air_India,AI-773,Kolkata,292,one,Night,Delhi,Business,28.0,2,58324
Vistara,UK-970,source_city,Morning,one,Mumbai,Cmennai,Economy,14.0,22,4249
Air_India,AI-619,Delhi,Night,one,Afternoon,Hyderabad,Economy,18.67,17,6311
Vistara,UK-772,Kolkata,Morning,one,Evening,Chennai,Fconomy,7.67,9,15414
Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Chennai,Economy,7.25,43,1890
Vistsra,UK-874,Hyderabad,N/A,one,-1988889,Kolkata,Economy,8.33,19,7767
Vistawa,UK-706,Bangalore,Morning,one,null,Chennai,Business,10.0,37,55983
Vistara,UK-941,Delhi,-66,one,Night,Bangalore,Ecunimy,276,20,4979
Air_India,AI-538,Chennai,Night,one,Afternoon,Mumuai,Economy,UK-708,25,5435
Air_India,AI-636,Delhi,229,one,Morning,Chennai,Businesr,20.42,19,45257
Vistara,UK-910,Chennai,Evening,one,Delhi,Kolkata,one,15.0,21,75597
Vistara,UK-838,Mumbai,unknown,one,Morning,Mumbai,Economy,12.67,34,one
GO_FIRST,G8-283,Bangalore,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,6.75,29,5177
Vistara,UK-812,cangalore,Morning,one,?,destination_city,Economy,9878014,44,8112
Indigo,6E-5218,Bangalore,Night,zero,Air_India,kumbai,Economy,1.67,15,4453
Air_India,AI-502,Delhi,7395330,one,Morning,Hyderabad,Business,-15,13,44405
Vistara,UK-944,Mumbai,Afternoon,one,destination_city,Kolkata,Business,8.08,47,72125
Vistara,UK-778,source_city,Afternoon,one,-27,Hyderabad,Economy,-289806,45,5760
Air_India,AI-840,Hyderabad,Night,one,266,Mumbai,6502,21.17,31,45883
AirAsia,I5-371,Kolkata,Early_Morning,zero,"""""",Chennai,Economy,2.33,13,6594
GO_FIRST,G8-118,Bangapore,Night,one,4277332,Hyderabad,Economy,Mumbai,42,6075
Vistara,UK-808,Bangalore,Early_Morning,one,?,Mumbai,Business,15.83,43,67004
Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Economy,7,33,4294
Air_India,AI-807,Delhi,2269372,zero,266,Bangalore,Economy,2.75,22,4427
Air_India,AI-770,Kolkata,4508389,one,Night,Kolkata,Economy,25.08,17,5102
Indigo,6E-171,Chennai,Vistara,zero,3,Kolkata,Bangalore,NULL,29,2410
Vistara,UK-910,Hyderabad,Evening,one,235,Komkata,Bushness,980700,30,null
GO_FIRST,G8-227,Kolkata,Early_Morning,one,-9340652,Mumbai,Economy,9.58,35,5888
Air_India,AI-541,Hyderabad,N/A,one,10.17,Kolkata,N/A,22.25,46,4789
Air_India,AI-839,Delhi,null,one,Early_Morning,Crennaj,Economy,10.58,18,3726
Air_India,AI-9894,Chennxi,Morning,zero,Morning,Hyderabad,Economy,N/A,40,1526
Air_India,AI-698,Hyderabad,Night,one,298,Hyderabad,Economy,22.17,20,4387
Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,Economy,NULL,12,21.58
Vistara,UK-854,Bangalore,Evening,one,-6226905,Kolkata,N/A,15.25,40,51817
Vistara,UK-850,Bangalore,N/A,one,Late_Night,Delhi,one,25,48,4111
GO_FIRST,G8-241,Bangajode,Evening,one,NULL,Delhi,Economy,6.17,20,3466
Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,Mumbai,14,one
Air_Itdia,AI-442,lumbai,Afternoon,one,249,Chennai,Economy,-68,46,4556
Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbci,Business,16.08,46,60555
Air_India,AI-573,Bangalore,-7639765,one,Night,Mumbai,Business,31.25,16,56058
Vistara,UK-870,Hyderabad,Night,one,Morning,Kolkata,Business,13.0,32,51819
Vistara,UK-866,Bangalore,Night,one,Evening,Hyderabad,Business,22.25,27,44280
Air_India,AI-738,Bangalore,Morning,one,null,Kolkwta,Business,N/A,45,31292
Vistara,UK-775,Bangalore,Afternoon,one,Morning,Kolkata,Economy,19.5,1,24423
Air_India,AI-865,Hyderabad,N/A,zero,6191,Mumbai,Business,Vistara,39,22152
Air_India,AI-542,Delhi,GO_FIRST,one,Morning,Kolkata,Economy,22.33,14,9147
Air_India,AI-636,Hyderabad,Afternoon,one,-8282799,destination_city,Economy,N/A,46,4230
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mumbai,"""""",N/A,31,?
Indiyo,6E-5208,Mumbai,253,one,Night,Chennai,Economy,Economy,6,8936
GO_FIRST,G8-509,Chennai,Early_Morning,one,9193766,Mumbai,Economy,12.75,11,9073
AirAsia,I5-721,Mumbai,Night,one,Morning,Chennai,Economy,-33,47,2974
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Hyderabad,Ecjnojy,7.67,19,9939
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Businexs,one,15,69244
Air_India,AI-541,Hyderabad,Evening,one,Night,Mumbai,Economy,Evening,15,7774
AirAsia,I5-1569,Chennai,-50,one,518816,Chennai,Economy,244,49,Night
Vistara,UK-772,Kolkata,Morning,one,Night,vhennai,Businesw,12.67,16,55502
Air_India,AI-635,Mumfai,Early_Morning,one,Night,Kolkata,Ezonomy,15.25,30,""""""
Vistara,UK-706,Bangalore,1603619,one,null,Cgennai,Economy,,12,15990
Vistara,UK-928,Mumbai,?,one,Evening,Hyderabad,Business,null,34,""""""
Indigo,6E-294,Kolkata,-3436387,zero,Night,Delhi,Economj,2.42,30,7539
Vistara,UK-637,Delhi,-9166917,one,-3781161,Mumbai,Business,-1354591,12,36577
Air_India,AI-544,Delhi,-7621338,one,Night,Hyderabad,Rconomy,NULL,39,4251
GO_FIWSJ,G8-102,Kolkata,Afternoon,one,?,Kolkata,?,7.58,34,5888
GO_FIRST,G8-345,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,26,2339
Air_India,AI-676,Kolkata,Morning,one,null,Delhi,Economy,9.67,32,5467
Vistara,UK-860,Delhi,Early_Morning,one,-99,Bangalorr,Business,13.42,49,56702
Air_India,AI-770,Mumbai,Night,one,-75,Chennai,Econpmy,N/A,17,5284
Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Business,4453,41,58125
Indigo,6E-7201,Hyderabad,201,one,Morning,Bangalore,Economy,N/A,23,5220
Vistara,UK-708,Kolkata,null,one,4007,Hyderabad,Business,26.5,40,52175
Vistara,UK-874,Hyderabad,Morning,one,Morning,Kolkata,Economy,25.17,18,8029
Vistara,UK-826,Chennai,Afternoon,one,one,Delhi,N/A,Mumbai,18,8803
Vistara,UK-774,Kolnata,Night,one,Evening,Chennai,Business,-33,41,55502
gistara,UK-873,Mjmbai,Early_Morning,one,Evening,Chennai,Business,13.67,49,
Vistara,UK-850,Bangalore,Evening,one,Morning,Delhi,Economy,-6473129,37,unknown
Vistara,UK-772,Bangalore,Morning,two_or_more,Night,Kolkata,"""""",10.5,30,7834
Vistara,UK-738,Hyderabad,Indigo,one,Morning,Chennai,Economy,17.08,40,8111
AirAsia,I5-2473,Chennai,-1678882,one,Afternoon,Chennay,unknown,5.42,16,209
Air_India,AI-672,whennai,Afternoon,one,Night,Delhi,Economy,6.67,21,3563
AirAsma,I5-592,Bangalore,Evening,zero,Evening,Kolkata,Econmmy,2.42,18,3393
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,Delhi,11.33,11,69168
Vistara,UK-963,Delhi,Morning,one,one,Delhi,Buslness,-5488141,40,53937
Vistara,UK-774,Kolkata,Night,one,NULL,Bangalore,Business,223,12,52287
Vistzra,UK-874,source_city,null,one,Morning,destination_city,8111,24.33,15,6249
GO_FIRST,G8-390,Mnmbci,Kolkata,one,Afternoon,Hyderabad,Economy,9.67,26,4262
Air_India,AI-660,Mumbai,UK-963,one,Evening,Hyderabad,Ecohomy,-10,10,11639
Vistara,UK-941,Delhi,6E-512,one,-3974924,Bxngakore,Business,6.08,41,50297
Air_India,AI-9891,Hyderabad,,one,"""""",Delhu,Economy,4.75,32,5410
Indkgo,6E-2083,Chennai,NULL,one,204,Mumbai,Economy,5502319,23,3968
Vistara,UK-874,Hyderabad,-62,one,Evening,Chennai,Business,7550758,37,41314
AirAsia,I5-330,Mumbdi,Night,one,Afternoon,Bangalpre,null,-540050,46,
Air_India,AI-806,Bangalore,Early_Morning,one,?,Bangalore,null,11.83,15,16656
Vistara,UK-940,Mumbai,N/A,zero,Night,Delhp,null,2.17,37,36700
Air_India,AI-505,Baigalore,Morning,one,Morning,Mumbai,,22.58,1,UK-995
Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangauore,Business,17.17,22,63277
Vistara,UK-950,Mumbai,Night,one,Morning,Chennai,,4921222,43,5949
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,unknown,11.33,31,6568
GO_FIRST,G8-116,Bangalore,Early_Morning,one,N/A,Mumbai,Economy,Vistara,49,6389
Air_India,AI-774,Kolkata,-3204190,one,Night,Delhi,Vistara,29,3,16968
AirAsia,I5-819,Bangalore,Morning,one,Evening,Delhi,N/A,-3,43,3467
Air_India,AI-840,Hyderabad,6673762,one,Morning,Mumbai,Economy,12.08,43,4229
Vistara,UK-870,Hydefabad,2651,one,Morning,Kolkata,Ecjuomt,13.0,21,5960
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,9567164,34,67004
Indigo,6E-6212,Mumbai,"""""",one,"""""",Kolkata,,6.25,6,8276
Anr_India,AI-840,Hyferauad,AI-868,one,Morning,Delhi,Business,13.33,22,45883
Vistara,UK-813,Kolkata,Evening,one,9820170,Hyderabad,unknown,15.5,26,unknown
Air_hndia,AI-676,Mumbai,-6,one,Evening,destination_city,Economy,unknown,11,Mumbai
Vistara,UK-771,Hyderabad,,zero,-1007816,Hyderabad,Economy,2.67,43,4499
Vistara,UK-774,Kolkata,Night,one,-93,Kolkata,Business,21.17,26,52287
Indigo,6E-152,Chennai,,one,Evening,Delhi,Economy,7.67,6,11814
Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Blsiness,16.0,18,62793
Air_India,AI-541,Hyderabad,Evening,one,Night,Muibai,?,5.92,35,4783
GO_FIRST,G8-382,Mumbai,Afternoon,one,Night,Hyderabsd,Economy,8.0,27,3574
GO_FIRST,G8-118,Mumbai,243,one,Afternoon,Delhi,Economy,"""""",39,6389
Viatara,UK-874,Chennai,Morning,one,Morning,Chennai,Economy,27.33,12,8641
SpiceJet,SG-8710,source_city,Night,one,unknown,Chennai,Mumbai,25.25,7,7412
Vistara,UK-878,Hyderabad,Afternoon,one,-2768704,Delhi,Economy,8.0,42,5441
Air_India,AI-620,Hyderabad,-3154879,one,Afternoon,Chennai,Economy,6.67,45,4758
Vistara,UK-950,Mumbai,Night,one,Evening,Chennai,null,18.42,26,61933
Indifo,6E-2331,Chennai,Early_Morning,one,null,Kolkata,Eronomy,6.58,23,5955
Air_Insla,AI-770,Kolkata,-533645,one,Night,Mumbai,18,Bangalore,38,5102
Itdigo,6E-2069,Hyderabad,Evening,one,Night,Kolkata,null,N/A,45,4390
Air_India,AI-440,Chennai,AI-770,one,Night,destination_city,Business,16.0,41,unknown
GO_FIRST,G8-515,Hyderabad,Morning,one,3225012,Delhi,Economy,Vistara,31,Delhi
Indigo,6E-5002,Chennai,Morning,one,NULL,Kolkata,Economy,-44,30,6831
Vistara,UK-933,Delhi,Afternoon,one,Morning,Chennai,Business,17.33,43,57992
Vistara,UK-720,Hyderabad,unknown,one,Afternoon,Mumbai,Economy,6.83,42,6067
AirAsiz,I5-972,Chennai,-1628111,two_or_more,Late_Night,destination_city,Economy,266,41,2723
SpiceJet,SG-3728,Bangalore,Afternoon,one,null,Kolkata,Econojy,31,46,8394
Vistara,UK-818,Bangalore,"""""",one,Morning,Mumbai,Busyness,15.5,10,69244
Vistara,UK-863,Hyderabad,Morning,one,Night,Delhi,unknown,13.33,37,53152
AirAsia,I5-5205,Chennai,Afternoon,two_or_more,null,Kolkata,Econimy,5.58,3,5040
Vistara,UK-816,Bangalore,Morning,one,Evening,Chennai,Economy,8.42,15,Evening
Vistara,UK-986,Mumbai,-5436644,one,33,Hyderabad,SpiceJet,19.33,43,5949
Air_India,AI-672,Delhi,Evening,one,Night,Delhi,Business,5.17,16,45185
Indigo,6E-711,Mumbai,Afternoon,one,Night,Chennai,Econimy,5152670,24,8461
GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Esonumy,7.5,3,Business
Vistara,UK-943,Delmi,292,one,Economy,Yajgalore,Business,-3146607,12,57017
Indigo,6E-168,Mumbai,-8976253,zero,Afternoon,Delhi,Economy,2.25,30,Chennai
Vistara,UK-774,Kolkate,-2739763,one,Morning,Delhi,Economy,13.08,37,7145
Air_India,AI-539,Hyderabad,-84,one,Morning,Mumbei,Business,18.25,46,61649
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabsc,Economy,-45,48,4173
Yistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,20,40,6461
AirAsia,I5-1782,Bangalore,6981541,one,Late_Night,Delhu,Economy,null,12,7484
Vistara,UK-613,Bangalore,Mumbai,one,-1,Delhi,2124,?,49,4158
Vistara,UK-822,Chennai,Morning,one,Late_Night,Delhi,Business,8646775,15,6.0
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Kolkaue,Econony,37,27,5954
Vistaxa,UK-826,Chennai,,one,Late_Night,Delhi,Business,1776,30,57920
Air_India,AI-770,Kolkata,Night,one,Night,Hyderabad,Economy,unknown,21,4724
Nndigo,6E-6513,Kolkata,Morning,one,6E-6591,Delhi,Econoky,23484,32,N/A
Indigo,6E-605,Chennai,Afternoon,one,Evening,Bangalore,Economy,UK-838,44,Mumbai
SpiceJet,SG-388,Ckennai,-62,zero,Night,Delhi,Economy,2.42,6,5041
Yidtzra,UK-830,Hyderabad,Morning,one,Delhi,destination_city,UK-970,7.33,23,4660
Air_India,AI-538,Chennai,unknown,one,"""""",Delhi,Economy,23.0,16,6576
Vistara,UK-876,source_city,2071966,one,Morning,Bangalore,Business,42,21,AI-764
Indigo,6E-6722,Delhi,Morning,zero,14467,Mumbai,Economy,2.25,23,3570
Air_Pndia,AI-503,Kolkata,206,one,Evening,Hyderabad,Business,25.5,9,56476
Vistara,UK-836,Mumbai,1322867,one,Night,Chennai,Economy,-13,27,8233
Indifo,6E-855,Chennai,Chennai,one,15.33,Kolkata,G8-382,9.83,30,3909
SpiceJet,SG-2643,Delhi,Early_Morning,one,6438892,Mumbai,Ecojlmy,12.92,45,5046
Indigo,6E-847,Mumbai,N/A,one,Night,Hyderabad,Economy,213,38,2651
Vistara,UK-822,Chennai,Morning,one,Late_Night,Ddlhi,Business,15.17,25,45600
dO_FIRST,G8-501,Mumbai,247,one,Evening,Mumuai,Economy,10.67,40,5420
Vistara,UK-706,Kolkata,276,one,Evening,Bangalore,Egonomy,-95,7,Economy
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangajore,Economy,-4380433,40,1755
Air_India,AI-673,Chennai,Early_Morning,one,-8551053,Kolkata,Business,4.25,5,31436
Air_India,AI-806,Mumbai,3522531,one,Night,Bangalore,Economy,15.58,21,4593
Vistara,UK-977,Mumbai,-1462112,zero,Night,Hyderabad,Economy,2.25,15,Morning
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Business,8.58,30,69244
Air_India,AI-440,Chennai,Early_Morning,one,Night,Delhi,Business,-1251093,11,null
Vistara,UK-847,Chennai,Morning,one,Afternoon,Bangalors,Business,-5342037,32,48234
Vistara,UK-774,Kolkata,4766440,one,Morning,Delhi,?,Hyderabad,40,6461
Vivtara,UK-834,Chennai,Evening,zero,0,Delhi,Economy,N/A,40,2366
Vistara,UK-823,Mumbai,Evening,one,Morning,Chennai,Bysiness,N/A,37,51372
Vistara,UK-826,Chennai,Afternoon,one,Evening,Bangalore,Econlmy,6.75,11,""""""
Vistara,UK-986,Mumbai,Night,one,Evening,Chennai,Economy,20.83,46,5949
Vistara,UK-850,Bangalore,1263198,one,,Delhi,Economy,12.67,10,10849
Indibo,6E-6616,Kolkata,NULL,one,Evening,Delhi,Economy,6.42,24,6489
Vistara,UK-902,Kolkata,Afternoon,zero,10.42,Delhi,Business,2.33,18,?
Vistara,UK-910,source_city,Evening,zero,Evening,Delhi,Economy,2.17,35,3024
AirAsia,I5-2392,Bangalore,33,one,Evening,Delhi,Economy,7.58,39,3467
Alr_India,AI-766,Mumbai,two_or_more,one,-8245993,Bangalore,22,25.0,10,11553
BO_RIRST,G8-2508,Mumbai,Night,one,Morning,Bangalore,Economy,GO_FIRST,39,Vistara
Air_India,AI-774,Chennai,Night,one,Late_Night,Bangalore,unknown,28.92,27,""""""
Indigo,6E-7234,Bangalore,Evening,one,?,Delhi,Economy,6185212,10,I5-972
GO_FIRSN,G8-381,Mumbai,Morning,one,-6714445,destination_city,Economy,7.25,17,5896
Indigo,6E-2685,Chennai,Morning,one,Evening,Kolkata,Economy,8.33,4,11893
AirAsia,I5-972,Hyderabad,Indigo,one,?,Bangalore,Economy,14.42,38,
Indigo,6E-2331,Delhi,Early_Morning,one,,Kolkata,N/A,26,41,
Air_India,AI-671,Iumbai,Hyderabad,one,Morning,Kolkata,N/A,Late_Night,23,43165
Vistara,UK-824,Chennai,Night,one,796439,Delhi,"""""",23.25,3,81809
Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,-4875333,39,N/A
Indigo,6E-6171,Delhi,N/A,one,222,Kolkata,Economy,Mumbai,6,Chennai
AirAsia,I5-620,Jumbai,Early_Morning,one,-20,Delhi,Air_India,-6694859,30,2336
Air_India,AI-640,Bangalore,10.83,one,-7,Hyderabad,Economy,Business,13,9379
Vistara,UK-850,source_city,?,zero,Night,Hyderabad,6E-236,AI-868,6,Air_India
Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Evening,11.5,20,13040
Air_India,AI-402,Kolkata,Morning,one,Night,Mumbei,Ecogojy,11.17,37,6048
Vistara,UK-975,Hyderabad,Early_Morning,one,Evening,Hyderabad,Economy,-8821952,8,14355
Vistara,UK-836,Chfnnai,Morning,one,Night,Bangalore,Business,250,22,80566
Eistara,UK-940,Mjmbai,Evening,one,?,Hyderabad,54777,16.83,39,null
Vistara,UK-810,Mumbai,Early_Morning,one,Evening,Mumbai,Business,9.5,18,54684
Vistara,UK-951,Delhp,Afternoon,one,Evening,Chennai,Business,-4816460,13,NULL
Air_India,AI-864,Mumbai,Early_Morning,one,-8491513,destination_city,Business,-967484,15,Night
Vistara,UK-876,Vyderabad,Night,one,Evening,Hyderabad,Nuslness,20.5,34,51875
Vistara,UK-878,Hyderabad,"""""",one,Chennai,Bangalore,NULL,7.0,19,one
Vistara,UK-876,Hyderzbad,7724955,one,209,destination_city,Business,10.25,27,38099
Air_India,AI-501,Bangalore,?,one,Afternoon,Hyderabad,unknown,N/A,1,null
AirAsia,I5-972,Delhi,Evening,two_or_more,Late_Night,Mumbai,Economy,10.0,12,5174
Air_India,AI-770,jolkata,Night,one,Evening,Mumbai,Business,23.5,7,50271
Indigo,6E-541,Bangalore,Morning,one,Evening,Chennai,Economy,7.83,29,5635
Air_India,AI-402,Mumbai,Morning,one,Evening,Mumbai,,-47,12,12474
AirAsia,I5-767,Kolkata,29.83,one,Night,Bangalore,Economy,15.83,15,7411
Vistara,UK-981,source_city,Vistara,one,7259093,Chennai,Night,?,20,unknown
Vkstarq,UK-774,Delhi,Night,one,?,Bangaloxe,Economy,228,14,10961
Vistara,UK-657,Bangalore,Morning,two_or_more,Evening,Bangalore,Economy,8.08,41,one
Vistara,UK-824,Delhi,Night,two_or_more,Early_Morning,Delhi,Economy,11.33,48,6032
Air_India,AI-543,Delhi,Morning,one,Night,Chenndp,unknown,-30,48,4229
